path,transcription,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_with_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,checklist,close_homophones_swap,back_translation,style_paraphraser,paraphrase
common_voice_en_22210148.mp3,Its goal was and remains to encourage cooperation among institutions of higher education worldwide.,Its goal was and remains to encourage cooperation among in8titotion8 of higher education worldwide.,Its goal was and rfmaLns to encourage cooperation among institutions of MigheF Rducatiog worldwide.,Its goa7l was and remains to encourage cooperation Jamong institutions of higRh(er education worldwide.,Its goal was and remains to enOouragq cooperation among institutions of Siqher education wvrldwida.,Its goal was and remains to encourage cooepratoin among nisttiutiosn of higher education worlwdied.,Its goal was and remains to enorage oopation among institutions of hihe education worldwide.,ItS goaL was And remaiNs tO enCouRage cooperation amoNG institutions of hIgHer educatiOn woRLdWide.,IIttss  ggooaall  wwaass  aanndd  rreemmaaiinnss  ttoo  eennccoouurraaggee  ccooooppeerraattiioonn  aammoonngg  iinnssttiittuuttiioonnss  ooff  hhiigghheerr  eedduuccaattiioonn  wwoorrllddwwiiddee..,Its goal was and remains to 3nc0ura9e co0perati0n a3on9 instituti0ns of hig43r 3ducati0n w0rldwid3.,Its goal was and remains t o encourag e coo perati on amo ng i nstitutions of high er education worldwide .,Its goal was aɴd re𝙼ains tﻬ enｃoʋrage coopera𝑡ion 𐊠mo𝞜g inꓢti⟙Utions of hiᏳher education world𝒲ide.,information technology finish was and corpse to advance cooperation among establishment of gamey breeding worldwide.,Its goal was and remains to encourage cooperation institutions of higher worldwide.,Its goal was and remains to encourage of among institutions education higher cooperation worldwide.,Its boost goal was and remains to encourage high pitched cooperation among institutions of higher education worldwide.,It goal was and remains to encourage cooperation anong institutions of higher education worldwilde.,Its goal wuz and remains to encourage cooperation among institutions of higher edumacation worldwide .,Its الهدف was and remains to encourage cooperació among institutions of higher education worldwide.,Its goal was @rYBo https://t.co/P6bK and remains to encourage cooperation among institutions of higher education worldwide.,Its goal was and remains to encourage cooperation among institutions of Heier education worldwide.,Its aim was and is to promote cooperation between universities worldwide.,The aim of this enterprise was and remains to encourage the co-operation of higher education throughout the world,The objective has been and is to promote collaboration among higher education institutions across the globe.
common_voice_en_27014978.mp3,"The company provides products for identity and access management, security and data center management.","The cumpany provides products f0k identity and access mana9ement, security and data center management.","The coNpaMy provides products for identity and access management, sec&$ity and cata cebt3r management.","The company Rpro^vides prqoductks for ihdenti0ty and access management, security and data center maqnag#ement.","The company provides products for identity and acc&s^ monagemen4, security and datz cen(2r management.","The company rpovidse products for identity and access amngaement, security and adta center management.","The ompay provides products for ientit and aces management, eurity and data center management.","ThE comPAny pRovIdes pRoDuCts For identity and access MAnagement, SeCuritY and data Center MAnAgement.","TThhee  ccoommppaannyy  pprroovviiddeess  pprroodduuccttss  ffoorr  iiddeennttiittyy  aanndd  aacccceessss  mmaannaaggeemmeenntt,,  sseeccuurriittyy  aanndd  ddaattaa  cceenntteerr  mmaannaaggeemmeenntt..","The company pr0vid3s pr0ducts for id3ntit4 and acc3ss 3anag33ent, security and data c3nt3r 3anag3m3nt.","The company provides produ cts for id entit y andaccess  man agement, secur i ty a nd data center managem ent.","The coⅯpany pᖇoꮩide𑣁 pℜo𝓭u𝘤ts for id𝔈n𝕋ity and a𝘤ce𝚂s Ϻa𝗡ageme𝙣t, se𝘊ur١t𝖞 Αnd data ceɴt𝐄r ⲘanagEment꘎","The companion cater merchandise for personal identity and approach management, security system and information marrow management.","The provides products for identity and access management, security and data center management.","The products provides company for identity center access management, security and data and management.","security measure The company provides products for accession identity and access management, security and data center management.","The company provids products for identity and access management, securrity and date senter management.","The company provides products fo` identity and access management , security nd data center mngmt .","The رفقة provides products for identity and access management, security and data center management.","The company provides products for identity https://t.co/ZqG2 and access management, security @ROlc and data center management.","The company provides products for identity and access management, security and data center management.","The company offers products for identity and access management, security and data center management.","The company supplies goods for identity and access management, security and data center management.","The company's products encompass identity and access management, security, and data center management."
common_voice_en_27228318.mp3,Binary Research initially considered developing competitors to the file transfer programs Blast and Laplink.,Binary Research initially cun8idered developing c0mpetituks to the file tkansfek programs Blast and Laplink.,Binary Research iMitiaKly comsiderDd developing competitors to the file transfer peobrams Blast and Laplink.,Binary Research initwialley considered developing competitors to the fixle transfer prog0ramns Blast and Laplink.,Binary Rezea$ch initially coJsiSered developing competitors to the file transfer xr_grams Blast and Laplink.,Binary Research iintilaly considered developing comeptitsor to the file transfer programs Lbast and Laplink.,Bnay Research itially considered developing competitors to the file transfer prgams Blast and Laplink.,BiNary ResEarCh InitiaLlY considered developiNg compEtItors To the fIle tRaNSfer proGRAms Blast and LapLink.,BBiinnaarryy  RReesseeaarrcchh  iinniittiiaallllyy  ccoonnssiiddeerreedd  ddeevveellooppiinngg  ccoommppeettiittoorrss  ttoo  tthhee  ffiillee  ttrraannssffeerr  pprrooggrraammss  BBllaasstt  aanndd  LLaapplliinnkk..,Binary Research initially c0nsid3r3d dev3l0pin9 c0mp3tit0rs to the fil3 transf3r pr0gra3s Blast and 7aplink.,Binary Research initiallyconsidered  deve loping  compe tito rs to the file tran sfer programs Blast an d Lapli nk.,𝕭in𝑨ry ReseᴀⲅⲤh initiaℒly cዐns𝗹dered de∨eloＰing competito𝖗s 𝓽o 𝐭he fᎥle trαnsfer 𝞀rﮩgra𝑴s Blᴀ𝕊t and L𝜜pl𝟏nk.,double star inquiry ab initio believe recrudesce rival to the indian file transportation computer programme bang and Laplink.,Binary initially considered developing to the file transfer programs Blast and Laplink.,the Research initially considered developing competitors Laplink. Binary file transfer programs Blast and to,Binary Research initially considered developing competitors to the file transfer programs double star Blast crucify and Laplink.,Binary Research initially considereted developing competors to the fill transfer programs Blast and Laplink.,Binary Research initially considered developing competitors tuh the file transfer programs Blast nd Laplink .,Binary Research initially considered developing competitors to de file transfer programs Blast and Laplink.,@tUQZ Binary Research initially considered developing https://t.co/48On competitors to the file transfer programs Blast and Laplink.,Binary Research initially considered developing competitors to the file transfer Programs' Blast and Laplink.,Binary Research originally considered developing competitors for the file transfer programs Blast and Laplink.,Binary Research first considered the development of competitors to the file transfer programs Blast and Laplink.,The initial idea of Binary Research was to create competitors for the file transfer platforms Blast and Laplink.
common_voice_en_20113595.mp3,Useful teacher-to-student interactions are crucial in linking academic success with personal achievement.,Useful teacher - to - student interactions are crucial in linking academic succe88 with personal achievement.,Useful teacher - to - Egudent interactions are crus8al in linkObg academic sucfeXs with personal achievement.,Useful Nteac%her - to - stude$nat interactions are crucial in linking awcVademic success Ewith personal achievement.,Useful tetc9er - to - student interactions are cruo7al in linking academic success widh personal uchievrm$nt.,Useful teacher - to - tsudetn interactions are crucial in linkngi acdaeimc csucess with personal achievement.,Usfu teacher - to - stdnt interactions are crucial in linking ademic success with esonal achievement.,UsEful TEacheR-tO-studEnT InteRacTions are CrUciAl In liNking AcadEmic success with pErsonal achiEveMent.,UUsseeffuull  tteeaacchheerr--ttoo--ssttuuddeenntt  iinntteerraaccttiioonnss  aarree  ccrruucciiaall  iinn  lliinnkkiinngg  aaccaaddeemmiicc  ssuucccceessss  wwiitthh  ppeerrssoonnaall  aacchhiieevveemmeenntt..,Useful teacher-to-stud3nt int3ractions ar3 crucial in linkin9 acad33ic succ3ss 3ith pers0nal ac4i3v333nt.,Useful teacher-to-studentinteractio ns ar e cruc ial in  lin king academics ucce ss with personal achie vement. ,Useful tⴹac𝖍er-to-stude𝒏𝞣 interac𝓉ionS are cruc𝙡al in l𝐢𝚴𝐾ing aca𝒟e𝙈ιꓚ succe𝑠s wit𝗵 personal acⲎieᏙement.,useful teacher-to-student fundamental interaction are all important in tie academician succeeder with personal achievement.,Useful teacher-to-student crucial in linking academic with personal achievement.,achievement. teacher-to-student interactions are crucial in with academic success linking personal Useful,Useful teacher-to-student interactions are crucial in linking academic success all important with personal link up achievement.,Useful teacher - fot - student interactions are crusial in Linkin academic success with presonal achievement.,Useful teacher - tuh - student interactions are crucial in linking academic success with personal achievement .,Useful teacher-to-student interactions are crucial in linking acadèmica success with personal achievement.,Useful teacher-to-student https://t.co/nWOi interactions are crucial in linking academic @dEIR success with personal achievement.,Useful teacher-to-student interactions Er crucial in linking academic success with personal achievement.,Useful interactions between teachers and students are crucial when it comes to linking academic success to personal achievement.,Useful teacher-to-student interactions are necessary to link academic success with personal achievement.,Effective teacher-to-student interactions are essential in establishing a connection between academic achievement and personal accomplishment.
common_voice_en_19204329.mp3,"To economize during the Depression, the company began scheduling employees according to hourly sales.","To economize during the Depre88ion, the c0mpany began 8chedu1ing employees according to huukly sales.","To economize during the Depression, the sompaMy began scGedulJng employees sccorsing to hourly Dales.","To econo5miNze du!rigng the Depression, the company began sc(h)eduling eVmDployees according to hourly sales.","To e3onofize %uri#g the Depression, the _ompant began scheduling employees according to Xorrly sales.","To economize diurng the Depressino, the company begna scheduling employees accodrign to hourly sales.","To economize duin the Depression, the company bean sheduing employees according to hourly sles.","To econOMize DurIng thE DePresSioN, the company began SCheduling employeeS AccOrding tO hourlY sAles.","TToo  eeccoonnoommiizzee  dduurriinngg  tthhee  DDeepprreessssiioonn,,  tthhee  ccoommppaannyy  bbeeggaann  sscchheedduulliinngg  eemmppllooyyeeeess  aaccccoorrddiinngg  ttoo  hhoouurrllyy  ssaalleess..","To economize during th3 03pression, th3 compan4 6egan sc43duling emplo433s accordin9 to 4ourly sal3s.","To economize during the De pression,the c ompany  began  sch eduling employ e es a ccording to hourly sal es.","T𝞼 𝕰conσᗰiz𑢦 during the Dep𝓻esꓢio𝔑, 𝗧he company b𝔈gan sched𝗎l𝒾ng em⍴lo𑣜ees accord𝐼ng to Hourℒy 𝑆aⳐes.","To economise during the Depression, the ships company get programming employee fit in to hourly sales.","To economize during the Depression, the company began scheduling employees to hourly sales.","To economize during the began the company Depression, scheduling employees according hourly to sales.","allot To economize during the Depression, conserve the company began scheduling employees according to hourly sales.","Too economize during the Depression, the compamy began schedulle employees according ro hourly sales.","To economize during tha Depression , the company began scheduling employees according to hourly sales .","To economize during the Depression, the company began scheduling employees according to hourly sales.","To economize during @Ac40 the Depression, the company https://t.co/dS9o began scheduling employees according to hourly sales.","To economize during the Depression, the company began scheduling Employee'S according to hourly Sails.","To save during the Depression, the company began hiring employees based on hourly wages.","The company began to schedule their employments according to hourly sales, and the first of the month was the day","To save money during the Depression, the company started arranging its workforce based on hourly rates."
common_voice_en_25852101.mp3,It is a representative example of bridges produced by Depression-era relief programs.,It is a representative example uf bridges produced by Depression - era ke1ief programs.,It is a 3epreAentativR example of bridges prodHSed by Depression - era re>i3f programs.,It is a representative example of bridges prohducezd by VDexpression - era relief progwramGs.,It is a representative example of briAgee produseU by Depression - era ^elVef programs.,It is a rerpesneattive example of bridges porduecd by Depresisno - era relief programs.,It is a representative example of bidge produced by Depessin - era relief prgams.,It is a RepreSenTative eXaMple of bridges pRoducEd by DEpresSioN-era relief Programs.,IItt  iiss  aa  rreepprreesseennttaattiivvee  eexxaammppllee  ooff  bbrriiddggeess  pprroodduucceedd  bbyy  DDeepprreessssiioonn--eerraa  rreelliieeff  pprrooggrraammss..,It is a representative exa3pl3 of brid9es pr0duc3d b4 0epressi0n-3ra r3lief pr0grams.,It is a representative exa mple of br idges  produ ced by  Dep ression-era re l iefprograms.,It is a reprΕsen𐊱a𝚝ive example oF bridges pƦoduϹe𝔇 𐊡y Depr𑢮s𝗦𝒍on-era relie𐊥 ϱ𝘳og𖼵ams۰,it is a voice instance of span give rise by Depression-era easing programs.,It is a representative example bridges produced Depression-era relief programs.,It of a Depression-era example is bridges produced by representative relief programs.,It is a representative example of harry bridges bridges produced by Depression-era fill in relief programs.,It is am representative example ol bridgs produced by Depression - era relief programs.,It tis a representative example of bridges produced by Depression - era relief programs .,It is a representative example of bridges produced by Depression-era relief programs.,@dTl8 It is a https://t.co/wn5T representative example of bridges produced by Depression-era relief programs.,It is a representative example of Bridge'S produced Bae Depression-era relief programs.,It is a representative example of bridges built through Depression-era aid programs.,This is a representative example of bridges produced by the relief of the Depression-era.,Bridges constructed by Depression-era relief programs are a prime example of this.
common_voice_en_25854324.mp3,Artificial nutrition neither prolongs life nor improves its quality in patients with advanced dementia.,Artificial nutrition neither prolongs life nor improves its quality in patient8 with advanced dementia.,Artificial nutrition neither prolongs life nor iNprovrs its qualih7 in patieHtd with advanced dementia.,Artificial nut6ri#tion neither prolongs life nor improves its iquaNlity in patients with adva8nceyd dementia.,Artificial nutrition neither prolongs lDfe nor improves its quaWi4y in patip3ts with advanced dementia.,Artificial nutrition neither prolongs life nor improves its quality in ptaietns wiht advanced edemntia.,Artificial ntriion niter prolongs life nor improves its quality in patients wih advanced dementia.,ArTificIAl nuTriTion nEiThEr pRolOngs life nor iMprOveS Its QualitY in PatieNts with advanced dEmeNtia.,AArrttiiffiicciiaall  nnuuttrriittiioonn  nneeiitthheerr  pprroolloonnggss  lliiffee  nnoorr  iimmpprroovveess  iittss  qquuaalliittyy  iinn  ppaattiieennttss  wwiitthh  aaddvvaanncceedd  ddeemmeennttiiaa..,Artificial nutrition neither pr0l0ngs lif3 nor i3prov3s its quality in patients 3it4 advanc3d d333ntia.,Artificial nutrition neith er prolong s lif e norimprov es i ts quality inp atie nts with advanced deme ntia.,Artifi𝐜i𝒶Ｌ nu𝚝ᖇition nei𝛵her prolongs ʟife nor impro⋁es its q𑢸al𝛊Ⲧy in patiꭼnts 𑜎ith ad𝑣ancＥd dement𝗶a.,contrived nutriment neither keep up life time nor ameliorate its character in patient with march on dementia.,Artificial nutrition neither prolongs life improves quality in patients with advanced dementia.,quality nutrition neither prolongs life nor improves its patients in Artificial with advanced dementia.,Artificial nutrition neither prolongs life nor improves its artificial quality in patients draw out with advanced dementia.,Artificial nutrition neither prolongs life nor improves its qualit and patients wiyh advanced dementia.,Artificial nutrition neither prolongs lyfe nor improves its quality in patients with advanced dementia .,Artificial التغذية neither prolongs life nor improves its quality in patients with advanced dementia.,Artificial nutrition neither prolongs life nor improves its https://t.co/Uzq8 quality in patients @qyDv with advanced dementia.,Artificial nutrition neither prolongs life nor improves its quality in patients with advanced dementia.,Artificial nutrition neither prolongs life nor improves quality in patients with advanced dementia.,Artificial nutrition neither prolongs life nor improves the quality of the patient with advanced dementia.,The quality of life in patients with advanced dementia is not improved or prolonged by artificial nutrition.
common_voice_en_25879584.mp3,"The series makes frequent use of thought balloons, showing characters' interior thoughts and feelings.","The series makes fkeqoent use of thuoght balloons, 8howin9 characters ' interior thoo9hts and feelings.","The series makes frequfgt use of thohghH balloons, showing characters ' interior tho8ghtC and VeelinHs.","The series makes fSrequment use of 9thoIught ball)oo0ns, showing characters ' interior thoughts and fde9elings.","The series makes frwluent use of tgoughe balloons, showing chara6tees ' interior thoughts and feelSpgs.","The series makes frequent use of thought balloons, sohwign chaarctres ' ntierior thoughts and eeflings.","The series makes frequent use of toght baloos, showing characters ' ierior thoughts and feling.","ThE serIEs maKes frequEnT Use Of Thought balloons, shOWIng charactErS' inTerior thouGhts anD fEelings.","TThhee  sseerriieess  mmaakkeess  ffrreeqquueenntt  uussee  ooff  tthhoouugghhtt  bbaalllloooonnss,,  sshhoowwiinngg  cchhaarraacctteerrss''  iinntteerriioorr  tthhoouugghhttss  aanndd  ffeeeelliinnggss..","The series makes frequ3nt us3 0f thou9ht 6all0ons, sh03ing characters' int3ri0r t40ug4ts and f3elin9s.","The series makes frequentuse of tho ughtballoo ns, sh owin g characters'i nter ior thoughts and feeli ngs.","The s𝛦rie𝙨 makeꜱ freque𝓝t use of thoᴜght baⳐᏞoons, shΟwing characters' inᎢerⲒor thouɡhts and feꓰlings.","The serial publication urinate haunt manipulation of conceive balloons, prove characters' home thinking and feelings.",The series of thought showing characters' and,"The series makes interior use of frequent balloons, showing characters' thought thoughts and feelings.","The series makes screening frequent use of thought screening balloons, showing characters' interior thoughts and feelings.","The serie makes frecuent use of thought balloones, showing CARACTERS ' interior thoughts and feelings.","The series makes frequent use of thought balloons , showin characters ' interior thoughts and feelings .","The مسلسلات makes frequent use of tyckte balloons, showing characters' interior thoughts and feelings.","The series makes frequent use of https://t.co/OGK7 thought balloons, showing @19tH characters' interior thoughts and feelings.","The series makes frequent U.'S of thought balloons, showing characters' interior thoughts and feelings.",The series often uses thought balloons that show the inner thoughts and feelings of the characters.,"The series makes frequent use of thought balloons, to show the interior thoughts and feelings of the characters.",The series frequently employs thought balloons to depict the characters' internal experiences and thoughts.
common_voice_en_25882197.mp3,"The back of the building is in worse condition, and exhibits some features of the facade, such as windows, although suffering alteration.","The back uf the building is in worse c0nditiun, and exhibits some featokes of the facade, such a8 windows, although suffering alteration.","The nack of the building is in wodse condit(in, and exhihiys soje features of the facade, such as windows, although suffering altRrAtion.","The back of the )buildiRng is in wAorse condition, and )exhibizts somNe features of the facade, such as windows, althrougsh suffering daelteration.","The back of the buiadinX is in worst c*n@ition, and exxibits some features of the facade, stch as windows, although suffeCFng alteration.","The bakc of the buliidng is in wrose condition, and exhibits some features of the acfade, suhc as nwidows, although suffering alteration.","The back of the buldng is in wose condition, and exhibits sme features of the fcde, such as windows, atough suffering alterato.","The bacK of the buIldiNg iS in woRse conditIoN, AnD exHibitS sOme features of The faCADe, suCh as windowS, althouGH sufferIng alteration.","TThhee  bbaacckk  ooff  tthhee  bbuuiillddiinngg  iiss  iinn  wwoorrssee  ccoonnddiittiioonn,,  aanndd  eexxhhiibbiittss  ssoommee  ffeeaattuurreess  ooff  tthhee  ffaaccaaddee,,  ssuucchh  aass  wwiinnddoowwss,,  aalltthhoouugghh  ssuuffffeerriinngg  aalltteerraattiioonn..","The 6ack of the building is in 30rs3 condition, and ex4i6its s033 features 0f t4e facad3, such as 3ind03s, alt4ou9h suff3ring alterati0n.","The back of the building i s in worse  cond ition,  and e xhib its some featu r es o f the facade, such aswindows , alt h ou gh su ffering al t erat io n.","The ba𝙘k 𑣈ꓝ the builⅾi𝗇𝒈 𝕚s i𝐧 worse 𝗰ondit𝗹on, and eΧℌι𝘽its somᴇ features ﻬf 𝕋ᕼ𝗘 𐊥acade, such as 𝑤𝜄𝜨do𝑤s, 𝚨lth𝚶ugh sufferＩng al𝖳er𝑎tɪﮨn۰","The book binding of the edifice is in defective condition, and display some sport of the facade, such as windows, although suffer alteration.","The back of the building in worse exhibits some features of the windows, suffering alteration.","such back of the building is in the condition, and exhibits some features of worse facade, The as windows, although suffering alteration.","The back of the building is in parade worse condition, and exhibits some features troop of the facade, such as windows, although suffering alteration.","The back of the building ia jn worse conditions, and exhibits some features oh the facade, such as windows, altought suferring alteration.","The bk of the building is in worse condition , nd exhibits some features of tha facade , such as windows , although suffering alteration .","The ارجع of the building is in sämre condition, and exhibits some features of the facade, such as windows, although suffering alteration.","The back of the building is @Fnh4 in worse condition, and exhibits some features of the facade, such as windows, although https://t.co/ypPs suffering alteration.","The back of the building is in worse condition, and Exhibit'S some features of Thee facade, such as windows, although suffering alteration.","The back of the building is in worse condition and has some features of the façade, such as windows, although they are subject to alterations.","The back of the building is in worse condition, and exhibits some features of the facade, such as windows, though suffering alteration.","The rear of the building is in a state of disrepair and displays some elements of its exterior, such as windows, although it has been altered."
common_voice_en_25882478.mp3,"The Transport Security Administration made a statement, explaining how it was possible to get on the plane with a loaded firearm.","The Transport Security Administration made a statement, exp1ainin9 how it wa8 possible to get 0n the plane with a loaded firearm.","The 6ranDport Security AdminiZtragiLn made a statement, exp>ainUng how it was possible to get on the plane with a /oadWd figeZrm.","The Transrpo$rt Security Administration Jmade a statvemcent, explaining how it was possible to get on the plaSne with a l9oZaded firearm.","The Tran!por1 Security AdminxstraGioO qade a statement, explaining how it was possible to get on the piane with a loaded fire)4m.","The Transport Seciurty Administration maed a statement, explaining how it was posslibe to get on the plaen with a loaded firearm.","The rnsport Security Adminirtion ade a statement, explaining how it was osible to get on the plane with a lodd firearm.","ThE TraNSpOrt Security ADmInisTraTion maDe a staTeMEnt, expLAining hOw it was possible to GeT on The plaNe WiTh a loaded fIrearm.","TThhee  TTrraannssppoorrtt  SSeeccuurriittyy  AAddmmiinniissttrraattiioonn  mmaaddee  aa  ssttaatteemmeenntt,,  eexxppllaaiinniinngg  hhooww  iitt  wwaass  ppoossssiibbllee  ttoo  ggeett  oonn  tthhee  ppllaannee  wwiitthh  aa  llooaaddeedd  ffiirreeaarrmm..","The Transport Security Ad3inistrati0n 3ade a statem3nt, explainin9 40w it was p0ssi6le t0 g3t 0n t43 plane 3ith a l0aded firear3.","The Transport Security Adm inistratio n mad e a st atemen t, e xplaining howi t wa s possible to get on t he plan e wit h  a  load ed fire a rm . ","𝗍hᎬ Tℝans𝜬ort Secu𝐫ity Administra𝞣ion made a s𝕿𝜜tem𝝚n𝒯, 𝔈x𝙋laini𝗡𝗀 ho𝓌 it was 𝒑o𝔰s𝐢b𐔦e t౦ ɢet on the 𝞺lane with a loaded firearM.","The ship certificate organization pull in a statement, explicate how it was potential to go on the woodworking plane with a ladened firearm.","The Transport Security Administration made a statement, explaining how it was to get on the plane with a loaded firearm.","The Transport Security Administration made a statement, possible how it was explaining to get on with plane the a loaded firearm.","seduce The Transport Security Administration made a statement, explaining how it was possible to get on the plane with a potential loaded firearm.","The Transport Securit Adriministration made a statement, explaning how ti was possible to get on de plane with a loaded firearm.","The Transport Security Administration made a statement , explaining how it wuz possible to get on tha plane wiv a loaded firearm .","The Transport Security Administration made a statement, explaining how it was possible to get on the plane with a loaded firearm.","The Transport Security Administration made a statement, explaining @lMVD how it was possible to get https://t.co/5bF2 on the plane with a loaded firearm.","The Transport Security Administration Maid a statement, explaining how it was possible to get on the plane with a loaded firearm.",The Transportation Security Administration issued a statement explaining how it was possible to board the plane with a loaded firearm.,"The Transport Security Administration hath made a statement, That it is possible to get aboard a ship With a loaded weapon.","A statement was released by the Transport Security Administration, outlining the means by which a loaded firearm could have been brought onto the plane."
common_voice_en_25894366.mp3,The detection and signaling of any risk of a forest incident remains optional.,The detection and signaling of any risk of a forest incident remains optional.,The ret2ction and signaling of any rjsk of a forest incJdeMt remains optional.,The detection and signaling of any risQk of a forest incident tremainzs otptionavl.,The detection and signaling of any risv of a KLrest $ncideqt remains optional.,The detection and singalign of any irsk of a forest incident remains optional.,The detection and igaling of any risk of a fort incident remin optional.,ThE detection and signaling of any risk Of a ForESt inciDEnt rEMains OPtiOnAl.,TThhee  ddeetteeccttiioonn  aanndd  ssiiggnnaalliinngg  ooff  aannyy  rriisskk  ooff  aa  ffoorreesstt  iinncciiddeenntt  rreemmaaiinnss  ooppttiioonnaall..,The det3cti0n and signalin9 0f an4 risk 0f a f0rest incid3nt r33ains 0ptional.,The detection and signalin g of any r isk o f a fo rest i ncid ent remains op t iona l.,The 𝘥etectiסn 𝙰nd ｓignal𝟷n𝒈 oք a𝓷y risk of 𝞐 for𝙴st inϲide𝔫t remains optℑoℕaⳐꓸ,The catching and betoken of any run a risk of a afforest incidental persist optional.,The and of any risk a forest incident remains optional.,The detection and optional. of any risk of a forest signaling remains incident,The run a risk detection sleuthing and signaling of any risk of a forest incident remains optional.,The detection and signaling off any risk of al forest incident remais optional.,The detection nd signaling of any risk of a forest incident remains optional .,The كشف and signaling of any risk of a forest incident remains optional.,The detection and signaling of any risk of https://t.co/VdQm a forest incident remains @9yds optional.,The detection and signaling of any Risc of a forest incident remains optional.,Detection and signalling of any risk of a forest incident remains optional.,The detection and signaling of any hazard of a forest accident remains optional.,The identification and signaling of any potential danger of a forest incident is optional.
common_voice_en_25894744.mp3,The international community's ability to take action to resolve any type of crisis in a timely manner is limited.,The international community ' s ability to take action to resolve any type 0f crisis in a timely mannek is limited.,The international community ' s abK.ity to take ac4i(n to resolve any typw of crisis in a timely manBef is limoteR.,The international community ' s ability to take ac9tioNn to Tre5solve any tyfpe of c@risirs in a timely manner is xlximited.,The iLteynationaQ comjunitl ' s ability to tXke action to resolve any type of cRisQs in a timely m@mner is limited.,The international community ' s ability to take action to resoelv any ytpe of crisis in a timely nmaner is limtide.,The inenationl community ' s ability to take action to resolve any tye of crisis in a imey manr is lmied.,ThE intErnAtiOnaL commUnItY's ability to take action tO Resolve any typE of Crisis iN a tImElY maNner is LimIted.,TThhee  iinntteerrnnaattiioonnaall  ccoommmmuunniittyy''ss  aabbiilliittyy  ttoo  ttaakkee  aaccttiioonn  ttoo  rreessoollvvee  aannyy  ttyyppee  ooff  ccrriissiiss  iinn  aa  ttiimmeellyy  mmaannnneerr  iiss  lliimmiitteedd..,The international com3unit4's ability t0 tak3 acti0n t0 res0lv3 any type 0f crisis in a ti33l4 mann3r is limit3d.,The international communit y's abilit y totake a ctionto r esolve any typ e  ofcrisis in a timely man ner islimit e d. ,The interNatio𝜨al c𑣠mmun𖼨ty's ab𝗶𐐛ity to take action tⲟ r𝙀solve any typ𝞔 of crisןs i𝒩 a ti𝙈eⳐ𝝪 Manner is lꓲmited.,The external community's power to learn litigate to firmness any typecast of crisis in a seasonable personal manner is limited.,The international community's ability action to resolve any type of in a timely manner is limited.,in international community's ability to take action to resolve a type of crisis The any timely manner is limited.,The international community's ability to take action to resolve any type of crisis in a timely resoluteness execute manner is limited.,The international comunity ' s ablity ho take accion to resolve any type of crisis in a timely manner is limites.,The international community 's ability tuh take action to resolve any type of crisis in a timely manner tis lmtd .,The دولي community's ability to take action to resolve any type of crisi in a وقت پر manner is limited.,The international community's https://t.co/RGlO ability to take @w9fx action to resolve any type of crisis in a timely manner is limited.,The international community's ability to take action to resolve any type of crisis in a timely manner is Ltd..,The capacity of the international community to take action to resolve any kind of crisis in a timely manner is limited.,The international community's ability to take action to resolve any kind of crisis in a timely manner is limited.,The international community lacks the ability to respond promptly to any crisis.
common_voice_en_37870573.mp3,No continuous history of the type written by Plutarch and other biographers exists.,No continuous hi8t0ry of the type written by P1utakch and other bi09kaphers exists.,No cIJtinuous his4pry of the type written by Plutarch and other biographers exiq%s.,No continuous history of the type writztecn by Pluotdarch and other biographers 8exisLts.,No continuous history of the tyae written by P0utarcX and oCher biographers exists.,No ocntiunous ihsotry of the type written by Plutarch and other biographers eixsst.,No continuous htory of the type written by Plutarch and ther biogrper exists.,No contiNuous hiStory Of tHE tYpe writTen By Plutarch aNd oTher biogRapHers Exists.,NNoo  ccoonnttiinnuuoouuss  hhiissttoorryy  ooff  tthhee  ttyyppee  wwrriitttteenn  bbyy  PPlluuttaarrcchh  aanndd  ootthheerr  bbiiooggrraapphheerrss  eexxiissttss..,No continuous histor4 0f the t4pe 3ritt3n b4 Plutarc4 and oth3r 6i0grap4ers exists.,No continuous history of t he type wr itten  by Pl utarch  and  other biograp h ersexists.,No coＮtinuous hisᴛory o𑢢 the type wri𝒕ten by Plᴜtarch a𝙽d oТΗer 𝛣i𐊫ɡｒaphe𝚛s exists.,nobelium uninterrupted story of the typecast indite by plutarch and other biographer exists.,No continuous history of the type written by Plutarch and exists.,No history continuous of the type written by other and Plutarch biographers exists.,No continuous history of typecast the type written by typecast Plutarch and other biographers exists.,Num continous history of thez type written by Plutarch and other biographers exists.,No continuous history of tha type written by Plutarch and other biographers exists .,No متواصلة history of the type written by Plutarch and other biographers exists.,No continuous history of @2RL9 the type written by Plutarch https://t.co/CVOc and other biographers exists.,No continuous history of Thee type Ryton by Plutarch and other biographers exists.,There is no uninterrupted history as written by Plutarch and other biographers.,No continuous history of this kind is extant.,There is no unbroken history of the type that Plutarch and other biographers wrote about.
